   3.5200000000000002E-002  -7.4074742540699548E-004   8.7318435534049124E-002  -1.5736378642879089E-004  -7.8681893214395404E-004
   3.5400000000000001E-002  -7.6898543296420705E-004   8.5722851924640256E-002  -1.5914356012466994E-004  -7.9571780062334967E-004
   3.5600000000000000E-002  -7.9025254108418643E-004   8.3618853680660007E-002  -1.6094177500848155E-004  -8.0470887504240746E-004
   3.5799999999999998E-002  -8.0411647760755519E-004   8.1029977681760609E-002  -1.6275764162287370E-004  -8.1378820811436902E-004
   3.6000000000000004E-002  -8.1026974736900204E-004   7.7989122135228961E-002  -1.6459022443609167E-004  -8.2295112218045839E-004
   3.6200000000000003E-002  -8.0855057554820946E-004   7.4539104467351777E-002  -1.6643845723718362E-004  -8.3219228618591811E-004
   3.6400000000000002E-002  -7.9896313713876592E-004   7.0732940262806673E-002  -1.6830116023798530E-004  -8.4150580118992721E-004
   3.6600000000000001E-002  -7.8169436774994225E-004   6.6633680277869631E-002  -1.7017705850832357E-004  -8.5088529254161843E-004
   3.6799999999999999E-002  -7.5712411981558874E-004   6.2313643925866337E-002  -1.7206480139633765E-004  -8.6032400698168919E-004
   3.7000000000000005E-002  -7.2582537420224020E-004   5.7852934210959349E-002  -1.7396298263193245E-004  -8.6981491315966204E-004
   3.7200000000000004E-002  -6.8855183363351349E-004   5.3337208684168309E-002  -1.7587016087147717E-004  -8.7935080435738646E-004
   3.7400000000000003E-002  -6.4621153962713535E-004   4.8854794122931901E-002  -1.7778488050562976E-004  -8.8892440252814995E-004
   3.7600000000000001E-002  -5.9982699230689347E-004   4.4493341051395345E-002  -1.7970569260748664E-004  -8.9852846303743316E-004
   3.7800000000000000E-002  -5.5048428973769397E-004   4.0336295381970200E-002  -1.8163117593378612E-004  -9.0815587966893070E-004
   3.7999999999999999E-002  -4.9927569786553400E-004   3.6459511956708386E-002  -1.8355995789916469E-004  -9.1779978949582219E-004
   3.8200000000000005E-002  -4.4724156195346203E-004   3.2928356021875112E-002  -1.8549073541808213E-004  -9.2745367709041039E-004
   3.8400000000000004E-002  -3.9531842660220920E-004   2.9795639782213845E-002  -1.8742229545061826E-004  -9.3711147725309145E-004
   3.8600000000000002E-002  -3.4430050213469344E-004   2.7100710118160270E-002  -1.8935353500057408E-004  -9.4676767500287006E-004
   3.8800000000000001E-002  -2.9482095555818938E-004   2.4869908136660398E-002  -1.9128348020561444E-004  -9.5641740102807228E-004
   3.9000000000000000E-002  -2.4735758322335202E-004   2.3118430197079314E-002  -1.9321130404423276E-004  -9.6605652022116364E-004
   3.9199999999999999E-002  -2.0226403005168565E-004   2.1853336755008182E-002  -1.9513634208492744E-004  -9.7568171042463627E-004
   3.9400000000000004E-002  -1.5982307336712020E-004   2.1077139774112016E-002  -1.9705810564610895E-004  -9.8529052823054459E-004
   3.9600000000000003E-002  -1.2031341950788667E-004   2.0791158434004992E-002  -1.9897629174709156E-004  -9.9488145873545823E-004
   3.9800000000000002E-002  -8.4077310112551091E-005   2.0997778681226126E-002  -2.0089078932782094E-004  -1.0044539466391050E-003
   4.0000000000000001E-002  -5.1574440123201696E-005   2.1700949110807895E-002  -2.0280168139661563E-004  -1.0140084069830786E-003
   4.0200000000000000E-002  -2.3409221862991882E-005   2.2904671223988739E-002  -2.0470924300825154E-004  -1.0235462150412584E-003
